Date,Month,Year,Quarter,Day_of_Week,Product,Units_Produced,Units_Sold,Wastage_Units,Raw_Material_Cost_INR,Revenue_INR,Profit_INR,Profit_Margin_Pct
2022-12-12,December,2022,Q4,Monday,Bread,101,88,11,1208.64,1936,727.36,37.57
2022-12-12,December,2022,Q4,Monday,Rusk,145,131,10,885.47,1572,686.53,43.67
2022-12-13,December,2022,Q4,Tuesday,Cookies,165,147,13,1272.03,2205,932.97,42.31
2022-12-13,December,2022,Q4,Tuesday,Bread,111,96,13,1307.44,2112,804.56,38.09
2022-12-13,December,2022,Q4,Tuesday,Rusk,138,122,12,845.65,1464,618.35,42.24
2022-12-14,December,2022,Q4,Wednesday,Cookies,152,131,21,1190.15,1965,774.85,39.43
2022-12-14,December,2022,Q4,Wednesday,Bread,105,96,5,1211.05,2112,900.95,42.66
2022-12-14,December,2022,Q4,Wednesday,Rusk,135,124,10,837.17,1488,650.83,43.74
2022-12-15,December,2022,Q4,Thursday,Cookies,146,134,12,1149.0,2010,861.0,42.84
2022-12-15,December,2022,Q4,Thursday,Bread,97,90,6,1153.95,1980,826.05,41.72
2022-12-15,December,2022,Q4,Thursday,Rusk,134,117,12,806.49,1404,597.51,42.56
2022-12-16,December,2022,Q4,Friday,Cookies,198,185,10,1578.31,2775,1196.69,43.12
2022-12-16,December,2022,Q4,Friday,Bread,141,124,14,1722.04,2728,1005.96,36.88
2022-12-16,December,2022,Q4,Friday,Rusk,155,132,19,955.38,1584,628.62,39.69
2022-12-17,December,2022,Q4,Saturday,Cookies,195,166,28,1501.59,2490,988.41,39.7
2022-12-17,December,2022,Q4,Saturday,Bread,117,98,14,1447.12,2156,708.88,32.88
2022-12-17,December,2022,Q4,Saturday,Rusk,149,135,11,850.87,1620,769.13,47.48
2022-12-19,December,2022,Q4,Monday,Cookies,155,131,19,1242.23,1965,722.77,36.78
2022-12-19,December,2022,Q4,Monday,Bread,104,90,9,1185.77,1980,794.23,40.11
2022-12-19,December,2022,Q4,Monday,Rusk,129,112,14,810.7,1344,533.3,39.68
2022-12-20,December,2022,Q4,Tuesday,Cookies,173,161,9,1439.16,2415,975.84,40.41
2022-12-20,December,2022,Q4,Tuesday,Bread,114,100,14,1362.25,2200,837.75,38.08
2022-12-20,December,2022,Q4,Tuesday,Rusk,132,122,10,757.6,1464,706.4,48.25
2022-12-21,December,2022,Q4,Wednesday,Cookies,153,140,11,1222.05,2100,877.95,41.81
2022-12-21,December,2022,Q4,Wednesday,Bread,113,101,11,1296.04,2222,925.96,41.67
2022-12-21,December,2022,Q4,Wednesday,Rusk,147,123,21,907.15,1476,568.85,38.54
2022-12-22,December,2022,Q4,Thursday,Cookies,177,154,18,1481.53,2310,828.47,35.86
2022-12-22,December,2022,Q4,Thursday,Bread,98,89,8,1143.7,1958,814.3,41.59
2022-12-22,December,2022,Q4,Thursday,Rusk,126,116,8,765.25,1392,626.75,45.03
2022-12-23,December,2022,Q4,Friday,Cookies,205,178,22,1582.1,2670,1087.9,40.75
2022-12-23,December,2022,Q4,Friday,Bread,137,118,15,1625.61,2596,970.39,37.38
2022-12-23,December,2022,Q4,Friday,Rusk,167,153,12,986.49,1836,849.51,46.27
2022-12-24,December,2022,Q4,Saturday,Cookies,210,191,16,1674.96,2865,1190.04,41.54
2022-12-24,December,2022,Q4,Saturday,Bread,139,119,16,1594.98,2618,1023.02,39.08
2022-12-24,December,2022,Q4,Saturday,Rusk,150,139,7,911.78,1668,756.22,45.34
2022-12-26,December,2022,Q4,Monday,Cookies,160,148,10,1338.62,2220,881.38,39.7
2022-12-26,December,2022,Q4,Monday,Bread,108,97,8,1296.08,2134,837.92,39.27
2022-12-26,December,2022,Q4,Monday,Rusk,139,126,8,815.21,1512,696.79,46.08
2022-12-27,December,2022,Q4,Tuesday,Cookies,171,151,16,1374.37,2265,890.63,39.32
2022-12-27,December,2022,Q4,Tuesday,Bread,106,99,5,1229.48,2178,948.52,43.55
2022-12-27,December,2022,Q4,Tuesday,Rusk,133,122,9,762.09,1464,701.91,47.94
2022-12-28,December,2022,Q4,Wednesday,Cookies,173,143,25,1424.57,2145,720.43,33.59
2022-12-28,December,2022,Q4,Wednesday,Bread,115,104,8,1443.57,2288,844.43,36.91
2022-12-28,December,2022,Q4,Wednesday,Rusk,126,106,18,793.41,1272,478.59,37.62
2022-12-29,December,2022,Q4,Thursday,Cookies,168,142,24,1353.35,2130,776.65,36.46
2022-12-29,December,2022,Q4,Thursday,Bread,102,91,9,1235.45,2002,766.55,38.29
2022-12-29,December,2022,Q4,Thursday,Rusk,123,109,13,773.51,1308,534.49,40.86
2022-12-30,December,2022,Q4,Friday,Cookies,182,159,23,1515.39,2385,869.61,36.46
2022-12-30,December,2022,Q4,Friday,Bread,141,116,20,1695.63,2552,856.37,33.56
2022-12-30,December,2022,Q4,Friday,Rusk,177,154,22,1026.07,1848,821.93,44.48
2022-12-31,December,2022,Q4,Saturday,Cookies,193,168,23,1504.99,2520,1015.01,40.28
2022-12-31,December,2022,Q4,Saturday,Bread,133,118,15,1542.17,2596,1053.83,40.59
2022-12-31,December,2022,Q4,Saturday,Rusk,164,139,20,983.89,1668,684.11,41.01
2023-01-02,January,2023,Q1,Monday,Cookies,146,135,7,1151.3,2025,873.7,43.15
2023-01-02,January,2023,Q1,Monday,Bread,117,104,8,1422.86,2288,865.14,37.81
2023-01-02,January,2023,Q1,Monday,Rusk,127,116,10,788.52,1392,603.48,43.35
2023-01-03,January,2023,Q1,Tuesday,Cookies,169,158,10,1342.36,2370,1027.64,43.36
2023-01-03,January,2023,Q1,Tuesday,Bread,97,87,9,1182.91,1914,731.09,38.2
2023-01-03,January,2023,Q1,Tuesday,Rusk,124,110,9,736.4,1320,583.6,44.21
2023-01-04,January,2023,Q1,Wednesday,Cookies,175,146,26,1336.29,2190,853.71,38.98
2023-01-04,January,2023,Q1,Wednesday,Bread,113,102,9,1341.42,2244,902.58,40.22
2023-01-04,January,2023,Q1,Wednesday,Rusk,141,117,19,884.15,1404,519.85,37.03
2023-01-05,January,2023,Q1,Thursday,Cookies,164,146,14,1349.73,2190,840.27,38.37
2023-01-05,January,2023,Q1,Thursday,Bread,102,88,10,1206.69,1936,729.31,37.67
2023-01-05,January,2023,Q1,Thursday,Rusk,139,125,10,808.28,1500,691.72,46.11
2023-01-06,January,2023,Q1,Friday,Cookies,210,196,12,1681.0,2940,1259.0,42.82
2023-01-06,January,2023,Q1,Friday,Bread,122,116,6,1396.07,2552,1155.93,45.3
2023-01-06,January,2023,Q1,Friday,Rusk,151,130,20,886.29,1560,673.71,43.19
2023-01-07,January,2023,Q1,Saturday,Cookies,211,187,22,1677.3,2805,1127.7,40.2
2023-01-07,January,2023,Q1,Saturday,Bread,131,117,13,1612.68,2574,961.32,37.35
2023-01-07,January,2023,Q1,Saturday,Rusk,154,139,13,960.41,1668,707.59,42.42
2023-01-09,January,2023,Q1,Monday,Cookies,176,151,24,1396.66,2265,868.34,38.34
2023-01-09,January,2023,Q1,Monday,Bread,114,101,11,1367.66,2222,854.34,38.45
2023-01-09,January,2023,Q1,Monday,Rusk,127,114,13,738.08,1368,629.92,46.05
2023-01-10,January,2023,Q1,Tuesday,Cookies,156,130,21,1211.44,1950,738.56,37.87
2023-01-10,January,2023,Q1,Tuesday,Bread,98,89,5,1227.84,1958,730.16,37.29
2023-01-10,January,2023,Q1,Tuesday,Rusk,135,122,12,835.18,1464,628.82,42.95
2023-01-11,January,2023,Q1,Wednesday,Cookies,172,156,14,1402.64,2340,937.36,40.06
2023-01-11,January,2023,Q1,Wednesday,Bread,113,100,13,1308.76,2200,891.24,40.51
2023-01-11,January,2023,Q1,Wednesday,Rusk,145,130,15,851.08,1560,708.92,45.44
2023-01-12,January,2023,Q1,Thursday,Cookies,159,147,8,1224.66,2205,980.34,44.46
2023-01-12,January,2023,Q1,Thursday,Bread,113,106,5,1344.69,2332,987.31,42.34
2023-01-12,January,2023,Q1,Thursday,Rusk,135,123,7,848.32,1476,627.68,42.53
2023-01-13,January,2023,Q1,Friday,Cookies,183,168,14,1435.3,2520,1084.7,43.04
2023-01-13,January,2023,Q1,Friday,Bread,122,111,6,1497.58,2442,944.42,38.67
2023-01-13,January,2023,Q1,Friday,Rusk,177,162,12,1079.32,1944,864.68,44.48
2023-01-14,January,2023,Q1,Saturday,Cookies,203,176,27,1611.43,2640,1028.57,38.96
2023-01-14,January,2023,Q1,Saturday,Bread,124,114,10,1519.64,2508,988.36,39.41
2023-01-14,January,2023,Q1,Saturday,Rusk,172,157,11,1018.68,1884,865.32,45.93
2023-01-16,January,2023,Q1,Monday,Cookies,175,151,22,1467.88,2265,797.12,35.19
2023-01-16,January,2023,Q1,Monday,Bread,113,100,10,1368.29,2200,831.71,37.8
2023-01-16,January,2023,Q1,Monday,Rusk,139,128,8,837.71,1536,698.29,45.46
2023-01-17,January,2023,Q1,Tuesday,Cookies,168,154,11,1381.72,2310,928.28,40.19
2023-01-17,January,2023,Q1,Tuesday,Bread,109,92,15,1248.15,2024,775.85,38.33
2023-01-17,January,2023,Q1,Tuesday,Rusk,128,113,14,752.38,1356,603.62,44.51
2023-01-18,January,2023,Q1,Wednesday,Cookies,168,147,21,1290.58,2205,914.42,41.47
2023-01-18,January,2023,Q1,Wednesday,Bread,108,96,10,1279.06,2112,832.94,39.44
2023-01-18,January,2023,Q1,Wednesday,Rusk,146,124,19,893.28,1488,594.72,39.97
2023-01-19,January,2023,Q1,Thursday,Cookies,168,152,16,1400.58,2280,879.42,38.57
2023-01-19,January,2023,Q1,Thursday,Bread,112,99,13,1392.61,2178,785.39,36.06
2023-01-19,January,2023,Q1,Thursday,Rusk,128,109,16,744.59,1308,563.41,43.07
2023-01-20,January,2023,Q1,Friday,Cookies,188,170,15,1575.97,2550,974.03,38.2
2023-01-20,January,2023,Q1,Friday,Bread,138,122,16,1693.6,2684,990.4,36.9
2023-01-20,January,2023,Q1,Friday,Rusk,164,137,23,983.63,1644,660.37,40.17
2023-01-21,January,2023,Q1,Saturday,Cookies,189,172,12,1555.27,2580,1024.73,39.72
2023-01-21,January,2023,Q1,Saturday,Bread,135,119,11,1543.08,2618,1074.92,41.06
2023-01-21,January,2023,Q1,Saturday,Rusk,172,164,8,1053.02,1968,914.98,46.49
2023-01-23,January,2023,Q1,Monday,Cookies,177,160,16,1378.47,2400,1021.53,42.56
2023-01-23,January,2023,Q1,Monday,Bread,112,97,14,1350.24,2134,783.76,36.73
2023-01-23,January,2023,Q1,Monday,Rusk,147,135,8,882.42,1620,737.58,45.53
2023-01-24,January,2023,Q1,Tuesday,Cookies,169,144,23,1308.64,2160,851.36,39.41
2023-01-24,January,2023,Q1,Tuesday,Bread,114,102,12,1353.85,2244,890.15,39.67
2023-01-24,January,2023,Q1,Tuesday,Rusk,125,107,17,724.3,1284,559.7,43.59
2023-01-25,January,2023,Q1,Wednesday,Cookies,155,143,12,1286.06,2145,858.94,40.04
2023-01-25,January,2023,Q1,Wednesday,Bread,111,93,14,1298.76,2046,747.24,36.52
2023-01-25,January,2023,Q1,Wednesday,Rusk,138,121,14,855.56,1452,596.44,41.08
2023-01-26,January,2023,Q1,Thursday,Cookies,175,163,8,1424.36,2445,1020.64,41.74
2023-01-26,January,2023,Q1,Thursday,Bread,98,84,10,1151.03,1848,696.97,37.71
2023-01-26,January,2023,Q1,Thursday,Rusk,129,114,11,783.39,1368,584.61,42.73
2023-01-27,January,2023,Q1,Friday,Cookies,187,163,23,1481.72,2445,963.28,39.4
2023-01-27,January,2023,Q1,Friday,Bread,118,99,15,1385.66,2178,792.34,36.38
2023-01-27,January,2023,Q1,Friday,Rusk,159,138,18,938.02,1656,717.98,43.36
2023-01-28,January,2023,Q1,Saturday,Cookies,177,159,15,1478.93,2385,906.07,37.99
2023-01-28,January,2023,Q1,Saturday,Bread,133,115,15,1617.11,2530,912.89,36.08
2023-01-28,January,2023,Q1,Saturday,Rusk,152,137,13,934.89,1644,709.11,43.13
2023-01-30,January,2023,Q1,Monday,Cookies,149,134,11,1165.34,2010,844.66,42.02
2023-01-30,January,2023,Q1,Monday,Bread,106,88,15,1216.99,1936,719.01,37.14
2023-01-30,January,2023,Q1,Monday,Rusk,135,124,9,848.12,1488,639.88,43.0
2023-01-31,January,2023,Q1,Tuesday,Cookies,149,132,13,1220.36,1980,759.64,38.37
2023-01-31,January,2023,Q1,Tuesday,Bread,112,98,10,1323.37,2156,832.63,38.62
2023-01-31,January,2023,Q1,Tuesday,Rusk,132,122,10,768.66,1464,695.34,47.5
2023-02-01,February,2023,Q1,Wednesday,Cookies,119,106,9,931.77,1590,658.23,41.4
2023-02-01,February,2023,Q1,Wednesday,Bread,82,65,12,994.2,1430,435.8,30.48
2023-02-01,February,2023,Q1,Wednesday,Rusk,91,86,5,570.65,1032,461.35,44.7
2023-02-02,February,2023,Q1,Thursday,Cookies,115,108,6,929.11,1620,690.89,42.65
2023-02-02,February,2023,Q1,Thursday,Bread,81,67,9,949.39,1474,524.61,35.59
2023-02-02,February,2023,Q1,Thursday,Rusk,90,76,13,526.55,912,385.45,42.26
2023-02-03,February,2023,Q1,Friday,Cookies,149,130,17,1205.11,1950,744.89,38.2
2023-02-03,February,2023,Q1,Friday,Bread,92,80,7,1114.78,1760,645.22,36.66
2023-02-03,February,2023,Q1,Friday,Rusk,128,110,18,737.73,1320,582.27,44.11
2023-02-04,February,2023,Q1,Saturday,Cookies,134,114,19,1097.36,1710,612.64,35.83
2023-02-04,February,2023,Q1,Saturday,Bread,103,95,7,1246.83,2090,843.17,40.34
2023-02-04,February,2023,Q1,Saturday,Rusk,124,109,14,737.17,1308,570.83,43.64
2023-02-06,February,2023,Q1,Monday,Cookies,108,93,11,842.67,1395,552.33,39.59
2023-02-06,February,2023,Q1,Monday,Bread,79,68,11,938.43,1496,557.57,37.27
2023-02-06,February,2023,Q1,Monday,Rusk,106,98,7,646.97,1176,529.03,44.99
2023-02-07,February,2023,Q1,Tuesday,Cookies,131,124,7,996.47,1860,863.53,46.43
2023-02-07,February,2023,Q1,Tuesday,Bread,78,71,4,959.25,1562,602.75,38.59
2023-02-07,February,2023,Q1,Tuesday,Rusk,108,95,10,632.36,1140,507.64,44.53
2023-02-08,February,2023,Q1,Wednesday,Cookies,118,99,14,897.65,1485,587.35,39.55
2023-02-08,February,2023,Q1,Wednesday,Bread,81,68,9,985.38,1496,510.62,34.13
2023-02-08,February,2023,Q1,Wednesday,Rusk,94,80,11,540.95,960,419.05,43.65
2023-02-09,February,2023,Q1,Thursday,Cookies,112,95,15,917.39,1425,507.61,35.62
2023-02-09,February,2023,Q1,Thursday,Bread,72,67,5,839.32,1474,634.68,43.06
2023-02-09,February,2023,Q1,Thursday,Rusk,95,87,7,545.06,1044,498.94,47.79
2023-02-10,February,2023,Q1,Friday,Cookies,142,123,17,1148.12,1845,696.88,37.77
2023-02-10,February,2023,Q1,Friday,Bread,99,89,5,1241.64,1958,716.36,36.59
2023-02-10,February,2023,Q1,Friday,Rusk,128,110,16,792.81,1320,527.19,39.94
2023-02-11,February,2023,Q1,Saturday,Cookies,156,135,16,1210.6,2025,814.4,40.22
2023-02-11,February,2023,Q1,Saturday,Bread,98,83,12,1203.98,1826,622.02,34.06
2023-02-11,February,2023,Q1,Saturday,Rusk,120,114,6,710.72,1368,657.28,48.05
2023-02-13,February,2023,Q1,Monday,Cookies,130,111,14,1043.99,1665,621.01,37.3
2023-02-13,February,2023,Q1,Monday,Bread,76,69,6,948.06,1518,569.94,37.55
2023-02-13,February,2023,Q1,Monday,Rusk,103,88,13,615.18,1056,440.82,41.74
2023-02-14,February,2023,Q1,Tuesday,Cookies,123,109,9,1004.22,1635,630.78,38.58
2023-02-14,February,2023,Q1,Tuesday,Bread,78,67,7,949.98,1474,524.02,35.55
2023-02-14,February,2023,Q1,Tuesday,Rusk,108,97,6,669.04,1164,494.96,42.52
2023-02-15,February,2023,Q1,Wednesday,Cookies,115,104,10,876.02,1560,683.98,43.84
2023-02-15,February,2023,Q1,Wednesday,Bread,76,66,7,871.52,1452,580.48,39.98
2023-02-15,February,2023,Q1,Wednesday,Rusk,99,85,14,570.56,1020,449.44,44.06
2023-02-16,February,2023,Q1,Thursday,Cookies,126,111,11,1023.64,1665,641.36,38.52
2023-02-16,February,2023,Q1,Thursday,Bread,76,70,5,881.03,1540,658.97,42.79
2023-02-16,February,2023,Q1,Thursday,Rusk,91,80,6,554.97,960,405.03,42.19
2023-02-17,February,2023,Q1,Friday,Cookies,154,133,20,1254.81,1995,740.19,37.1
2023-02-17,February,2023,Q1,Friday,Bread,88,80,6,1035.92,1760,724.08,41.14
2023-02-17,February,2023,Q1,Friday,Rusk,113,101,11,680.41,1212,531.59,43.86
2023-02-18,February,2023,Q1,Saturday,Cookies,139,128,11,1148.54,1920,771.46,40.18
2023-02-18,February,2023,Q1,Saturday,Bread,101,93,8,1262.15,2046,783.85,38.31
2023-02-18,February,2023,Q1,Saturday,Rusk,130,119,10,768.65,1428,659.35,46.17
2023-02-20,February,2023,Q1,Monday,Cookies,120,101,17,996.13,1515,518.87,34.25
2023-02-20,February,2023,Q1,Monday,Bread,73,63,6,880.68,1386,505.32,36.46
2023-02-20,February,2023,Q1,Monday,Rusk,100,89,6,621.53,1068,446.47,41.8
2023-02-21,February,2023,Q1,Tuesday,Cookies,124,104,16,1027.59,1560,532.41,34.13
2023-02-21,February,2023,Q1,Tuesday,Bread,83,74,7,1007.01,1628,620.99,38.14
2023-02-21,February,2023,Q1,Tuesday,Rusk,93,80,10,540.1,960,419.9,43.74
2023-02-22,February,2023,Q1,Wednesday,Cookies,124,115,9,954.06,1725,770.94,44.69
2023-02-22,February,2023,Q1,Wednesday,Bread,74,68,3,907.42,1496,588.58,39.34
2023-02-22,February,2023,Q1,Wednesday,Rusk,104,89,10,602.87,1068,465.13,43.55
2023-02-23,February,2023,Q1,Thursday,Cookies,110,103,5,850.59,1545,694.41,44.95
2023-02-23,February,2023,Q1,Thursday,Bread,86,75,6,1016.96,1650,633.04,38.37
2023-02-23,February,2023,Q1,Thursday,Rusk,92,83,6,553.06,996,442.94,44.47
2023-02-24,February,2023,Q1,Friday,Cookies,147,135,10,1123.99,2025,901.01,44.49
2023-02-24,February,2023,Q1,Friday,Bread,93,83,6,1084.7,1826,741.3,40.6
2023-02-24,February,2023,Q1,Friday,Rusk,131,113,14,790.47,1356,565.53,41.71
2023-02-25,February,2023,Q1,Saturday,Cookies,141,125,13,1132.61,1875,742.39,39.59
2023-02-25,February,2023,Q1,Saturday,Bread,99,85,11,1149.0,1870,721.0,38.56
2023-02-25,February,2023,Q1,Saturday,Rusk,120,110,10,746.68,1320,573.32,43.43
2023-02-27,February,2023,Q1,Monday,Cookies,123,107,12,946.15,1605,658.85,41.05
2023-02-27,February,2023,Q1,Monday,Bread,81,77,4,956.18,1694,737.82,43.55
2023-02-27,February,2023,Q1,Monday,Rusk,92,79,10,535.79,948,412.21,43.48
2023-02-28,February,2023,Q1,Tuesday,Cookies,117,96,16,908.32,1440,531.68,36.92
2023-02-28,February,2023,Q1,Tuesday,Bread,80,71,7,913.74,1562,648.26,41.5
2023-02-28,February,2023,Q1,Tuesday,Rusk,105,96,5,628.38,1152,523.62,45.45
2023-03-01,March,2023,Q1,Wednesday,Cookies,121,106,13,986.26,1590,603.74,37.97
2023-03-01,March,2023,Q1,Wednesday,Bread,76,73,3,932.38,1606,673.62,41.94
2023-03-01,March,2023,Q1,Wednesday,Rusk,100,87,13,619.28,1044,424.72,40.68
2023-03-02,March,2023,Q1,Thursday,Cookies,128,115,12,1006.96,1725,718.04,41.63
2023-03-02,March,2023,Q1,Thursday,Bread,84,72,7,976.09,1584,607.91,38.38
2023-03-02,March,2023,Q1,Thursday,Rusk,107,89,14,639.84,1068,428.16,40.09
2023-03-03,March,2023,Q1,Friday,Cookies,131,116,11,1079.81,1740,660.19,37.94
2023-03-03,March,2023,Q1,Friday,Bread,103,96,7,1182.48,2112,929.52,44.01
2023-03-03,March,2023,Q1,Friday,Rusk,129,113,11,777.23,1356,578.77,42.68
2023-03-04,March,2023,Q1,Saturday,Cookies,157,147,8,1274.63,2205,930.37,42.19
2023-03-04,March,2023,Q1,Saturday,Bread,87,76,7,1075.72,1672,596.28,35.66
2023-03-04,March,2023,Q1,Saturday,Rusk,118,101,17,712.18,1212,499.82,41.24
2023-03-06,March,2023,Q1,Monday,Cookies,115,106,8,906.25,1590,683.75,43.0
2023-03-06,March,2023,Q1,Monday,Bread,77,70,4,911.95,1540,628.05,40.78
2023-03-06,March,2023,Q1,Monday,Rusk,99,83,12,603.31,996,392.69,39.43
2023-03-07,March,2023,Q1,Tuesday,Cookies,125,114,6,971.77,1710,738.23,43.17
2023-03-07,March,2023,Q1,Tuesday,Bread,82,71,8,935.32,1562,626.68,40.12
2023-03-07,March,2023,Q1,Tuesday,Rusk,106,91,13,639.08,1092,452.92,41.48
2023-03-08,March,2023,Q1,Wednesday,Cookies,109,95,13,879.3,1425,545.7,38.29
2023-03-08,March,2023,Q1,Wednesday,Bread,84,70,10,1038.54,1540,501.46,32.56
2023-03-08,March,2023,Q1,Wednesday,Rusk,100,91,6,610.27,1092,481.73,44.11
2023-03-09,March,2023,Q1,Thursday,Cookies,122,102,15,943.78,1530,586.22,38.32
2023-03-09,March,2023,Q1,Thursday,Bread,75,62,10,922.5,1364,441.5,32.37
2023-03-09,March,2023,Q1,Thursday,Rusk,108,95,13,654.3,1140,485.7,42.61
2023-03-10,March,2023,Q1,Friday,Cookies,148,125,20,1193.33,1875,681.67,36.36
2023-03-10,March,2023,Q1,Friday,Bread,98,90,6,1172.93,1980,807.07,40.76
2023-03-10,March,2023,Q1,Friday,Rusk,125,113,9,727.67,1356,628.33,46.34
2023-03-11,March,2023,Q1,Saturday,Cookies,138,126,10,1072.53,1890,817.47,43.25
2023-03-11,March,2023,Q1,Saturday,Bread,94,79,13,1128.8,1738,609.2,35.05
2023-03-11,March,2023,Q1,Saturday,Rusk,112,101,6,685.18,1212,526.82,43.47
2023-03-13,March,2023,Q1,Monday,Cookies,117,102,15,950.93,1530,579.07,37.85
2023-03-13,March,2023,Q1,Monday,Bread,84,77,6,1027.39,1694,666.61,39.35
2023-03-13,March,2023,Q1,Monday,Rusk,95,80,13,577.77,960,382.23,39.82
2023-03-14,March,2023,Q1,Tuesday,Cookies,115,104,8,891.57,1560,668.43,42.85
2023-03-14,March,2023,Q1,Tuesday,Bread,83,73,5,1005.49,1606,600.51,37.39
2023-03-14,March,2023,Q1,Tuesday,Rusk,95,81,11,587.95,972,384.05,39.51
2023-03-15,March,2023,Q1,Wednesday,Cookies,126,109,15,976.52,1635,658.48,40.27
2023-03-15,March,2023,Q1,Wednesday,Bread,73,60,8,864.47,1320,455.53,34.51
2023-03-15,March,2023,Q1,Wednesday,Rusk,98,90,5,573.86,1080,506.14,46.86
2023-03-16,March,2023,Q1,Thursday,Cookies,108,90,14,841.83,1350,508.17,37.64
2023-03-16,March,2023,Q1,Thursday,Bread,80,76,4,976.02,1672,695.98,41.63
2023-03-16,March,2023,Q1,Thursday,Rusk,96,80,13,598.36,960,361.64,37.67
2023-03-17,March,2023,Q1,Friday,Cookies,138,119,19,1158.78,1785,626.22,35.08
2023-03-17,March,2023,Q1,Friday,Bread,102,87,13,1193.28,1914,720.72,37.66
2023-03-17,March,2023,Q1,Friday,Rusk,121,113,6,696.59,1356,659.41,48.63
2023-03-18,March,2023,Q1,Saturday,Cookies,158,143,13,1295.37,2145,849.63,39.61
2023-03-18,March,2023,Q1,Saturday,Bread,101,88,13,1272.31,1936,663.69,34.28
2023-03-18,March,2023,Q1,Saturday,Rusk,113,104,6,671.98,1248,576.02,46.16
2023-03-20,March,2023,Q1,Monday,Cookies,111,102,5,875.61,1530,654.39,42.77
2023-03-20,March,2023,Q1,Monday,Bread,84,76,8,989.13,1672,682.87,40.84
2023-03-20,March,2023,Q1,Monday,Rusk,103,91,7,587.99,1092,504.01,46.15
2023-03-21,March,2023,Q1,Tuesday,Cookies,126,108,14,1034.44,1620,585.56,36.15
2023-03-21,March,2023,Q1,Tuesday,Bread,72,60,9,874.33,1320,445.67,33.76
2023-03-21,March,2023,Q1,Tuesday,Rusk,101,87,11,628.08,1044,415.92,39.84
2023-03-22,March,2023,Q1,Wednesday,Cookies,122,109,13,1023.89,1635,611.11,37.38
2023-03-22,March,2023,Q1,Wednesday,Bread,84,76,7,1028.91,1672,643.09,38.46
2023-03-22,March,2023,Q1,Wednesday,Rusk,97,86,7,587.64,1032,444.36,43.06
2023-03-23,March,2023,Q1,Thursday,Cookies,130,110,18,1023.56,1650,626.44,37.97
2023-03-23,March,2023,Q1,Thursday,Bread,80,71,5,1007.58,1562,554.42,35.49
2023-03-23,March,2023,Q1,Thursday,Rusk,109,94,12,673.91,1128,454.09,40.26
2023-03-24,March,2023,Q1,Friday,Cookies,150,129,16,1146.4,1935,788.6,40.75
2023-03-24,March,2023,Q1,Friday,Bread,95,81,11,1160.24,1782,621.76,34.89
2023-03-24,March,2023,Q1,Friday,Rusk,116,100,16,672.85,1200,527.15,43.93
2023-03-25,March,2023,Q1,Saturday,Cookies,144,126,17,1174.71,1890,715.29,37.85
2023-03-25,March,2023,Q1,Saturday,Bread,98,89,7,1135.57,1958,822.43,42.0
2023-03-25,March,2023,Q1,Saturday,Rusk,123,106,13,714.34,1272,557.66,43.84
2023-03-27,March,2023,Q1,Monday,Cookies,124,112,11,1008.64,1680,671.36,39.96
2023-03-27,March,2023,Q1,Monday,Bread,85,78,5,970.95,1716,745.05,43.42
2023-03-27,March,2023,Q1,Monday,Rusk,105,91,11,642.58,1092,449.42,41.16
2023-03-28,March,2023,Q1,Tuesday,Cookies,128,107,16,1071.2,1605,533.8,33.26
2023-03-28,March,2023,Q1,Tuesday,Bread,80,70,7,950.58,1540,589.42,38.27
2023-03-28,March,2023,Q1,Tuesday,Rusk,93,84,9,545.56,1008,462.44,45.88
2023-03-29,March,2023,Q1,Wednesday,Cookies,130,116,14,1049.66,1740,690.34,39.67
2023-03-29,March,2023,Q1,Wednesday,Bread,77,68,4,880.73,1496,615.27,41.13
2023-03-29,March,2023,Q1,Wednesday,Rusk,98,89,5,594.28,1068,473.72,44.36
2023-03-30,March,2023,Q1,Thursday,Cookies,129,111,17,1048.41,1665,616.59,37.03
2023-03-30,March,2023,Q1,Thursday,Bread,75,60,10,934.75,1320,385.25,29.19
2023-03-30,March,2023,Q1,Thursday,Rusk,93,81,11,546.09,972,425.91,43.82
2023-03-31,March,2023,Q1,Friday,Cookies,152,128,22,1158.85,1920,761.15,39.64
2023-03-31,March,2023,Q1,Friday,Bread,103,88,11,1294.51,1936,641.49,33.13
2023-03-31,March,2023,Q1,Friday,Rusk,119,103,16,682.75,1236,553.25,44.76
2023-04-01,April,2023,Q2,Saturday,Cookies,139,128,7,1164.86,1920,755.14,39.33
2023-04-01,April,2023,Q2,Saturday,Bread,102,86,13,1277.61,1892,614.39,32.47
2023-04-01,April,2023,Q2,Saturday,Rusk,110,101,9,631.69,1212,580.31,47.88
2023-04-03,April,2023,Q2,Monday,Cookies,113,104,8,901.21,1560,658.79,42.23
2023-04-03,April,2023,Q2,Monday,Bread,76,72,4,881.68,1584,702.32,44.34
2023-04-03,April,2023,Q2,Monday,Rusk,92,76,13,566.31,912,345.69,37.9
2023-04-04,April,2023,Q2,Tuesday,Cookies,131,119,12,1024.77,1785,760.23,42.59
2023-04-04,April,2023,Q2,Tuesday,Bread,84,73,6,987.78,1606,618.22,38.49
2023-04-04,April,2023,Q2,Tuesday,Rusk,94,88,5,550.26,1056,505.74,47.89
2023-04-05,April,2023,Q2,Wednesday,Cookies,116,100,13,887.41,1500,612.59,40.84
